bldg_id,in.building_america_climate_zone,in.state,in.heating_fuel,in.interior_lighting_generation,in.service_water_heating_fuel,in.comstock_building_type_group,in.vintage,in.sqft
279393,Mixed-Humid,SC,Electricity,gen2_t8_halogen,Electricity,Office,5,17500.0
279415,Hot-Humid,SC,Electricity,gen4_led,Electricity,Food Service,4,3000.0
279426,Hot-Humid,SC,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,3,7500.0
279427,Mixed-Humid,SC,Electricity,gen2_t8_halogen,NaturalGas,Food Service,4,7500.0
279453,Mixed-Humid,SC,Electricity,gen1_t12_incandescent,Electricity,Mercantile,0,17500.0
279479,Mixed-Humid,SC,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,0,3000.0
279582,Hot-Humid,SC,Electricity,gen2_t8_halogen,Electricity,Office,3,7500.0
279660,Mixed-Humid,SC,NaturalGas,gen2_t8_halogen,Electricity,Office,7,7500.0
279727,Mixed-Humid,SC,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,4,17500.0
279745,Mixed-Humid,SC,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,5,37500.0
279747,Hot-Humid,SC,Electricity,gen4_led,NaturalGas,Mercantile,2,17500.0
279772,Hot-Humid,SC,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,4,150000.0
279789,Hot-Humid,SC,Electricity,gen2_t8_halogen,Electricity,Mercantile,5,75000.0
279801,Mixed-Humid,SC,Electricity,gen4_led,Electricity,Office,1,3000.0
279874,Mixed-Humid,SC,Electricity,gen4_led,Electricity,Office,3,7500.0
279910,Hot-Humid,SC,Electricity,gen2_t8_halogen,Electricity,Mercantile,3,37500.0
279918,Mixed-Humid,SC,NaturalGas,gen4_led,NaturalGas,Office,2,3000.0
280163,Hot-Humid,SC,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,5,37500.0
280252,Mixed-Humid,SC,Electricity,gen4_led,Electricity,Warehouse and Storage,5,37500.0
280299,Mixed-Humid,SC,Electricity,gen2_t8_halogen,Electricity,Mercantile,1,7500.0
280307,Hot-Humid,SC,Electricity,gen4_led,NaturalGas,Office,6,75000.0
280369,Mixed-Humid,SC,Electricity,gen2_t8_halogen,Electricity,Office,6,150000.0
280408,Mixed-Humid,SC,Electricity,gen4_led,Electricity,Mercantile,2,1000.0
280464,Mixed-Humid,SC,Propane,gen2_t8_halogen,Propane,Mercantile,4,3000.0
280487,Hot-Humid,SC,Electricity,gen4_led,Electricity,Office,0,17500.0
280489,Hot-Humid,SC,Electricity,gen4_led,Electricity,Mercantile,7,17500.0
280501,Mixed-Humid,SC,Electricity,gen1_t12_incandescent,Electricity,Office,2,1000.0
280536,Mixed-Humid,SC,Electricity,gen4_led,Electricity,Warehouse and Storage,6,7500.0
280584,Mixed-Humid,SC,Electricity,gen4_led,Electricity,Warehouse and Storage,4,17500.0
280611,Mixed-Humid,SC,NaturalGas,gen4_led,Electricity,Mercantile,1,37500.0
280623,Mixed-Humid,SC,Electricity,gen2_t8_halogen,Electricity,Mercantile,3,3000.0
280630,Hot-Humid,SC,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,5,37500.0
280683,Mixed-Humid,SC,Electricity,gen1_t12_incandescent,Electricity,Mercantile,1,7500.0
280690,Mixed-Humid,SC,Electricity,gen4_led,Electricity,Office,6,1000.0
280736,Mixed-Humid,SC,Electricity,gen2_t8_halogen,Electricity,Mercantile,3,17500.0
280743,Mixed-Humid,SC,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,6,75000.0
280811,Mixed-Humid,SC,Electricity,gen4_led,Electricity,Warehouse and Storage,1,37500.0
280906,Hot-Humid,SC,Electricity,gen2_t8_halogen,NaturalGas,Office,4,7500.0
280959,Mixed-Humid,SC,Propane,gen2_t8_halogen,Electricity,Office,3,7500.0
280989,Mixed-Humid,SC,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,5,17500.0
281054,Hot-Humid,SC,Electricity,gen3_t5_cfl,NaturalGas,Office,6,3000.0
281147,Mixed-Humid,SC,Electricity,gen3_t5_cfl,Electricity,Mercantile,1,7500.0
281159,Mixed-Humid,SC,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,1,75000.0
281178,Mixed-Humid,SC,NaturalGas,gen2_t8_halogen,NaturalGas,Office,1,7500.0
281237,Mixed-Humid,SC,Electricity,gen1_t12_incandescent,Electricity,Mercantile,0,37500.0
281243,Mixed-Humid,SC,Propane,gen4_led,Electricity,Mercantile,5,17500.0
281256,Mixed-Humid,SC,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,1,37500.0
281257,Hot-Humid,SC,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,5,17500.0
281398,Mixed-Humid,SC,Electricity,gen2_t8_halogen,Electricity,Mercantile,7,7500.0
281483,Mixed-Humid,SC,Electricity,gen1_t12_incandescent,Electricity,Mercantile,3,17500.0
281494,Mixed-Humid,SC,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,6,17500.0
281556,Mixed-Humid,SC,NaturalGas,gen3_t5_cfl,Electricity,Mercantile,4,17500.0
281647,Mixed-Humid,SC,Electricity,gen2_t8_halogen,Electricity,Office,6,7500.0
281679,Mixed-Humid,SC,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,1,7500.0
281797,Hot-Humid,SC,Electricity,gen4_led,Electricity,Office,0,7500.0
281840,Mixed-Humid,SC,Electricity,gen4_led,Electricity,Warehouse and Storage,5,75000.0
281866,Mixed-Humid,SC,NaturalGas,gen1_t12_incandescent,NaturalGas,Warehouse and Storage,5,75000.0
281903,Mixed-Humid,SC,Electricity,gen4_led,Electricity,Mercantile,2,17500.0
281924,Mixed-Humid,SC,Electricity,gen4_led,Electricity,Mercantile,5,75000.0
281925,Mixed-Humid,SC,Electricity,gen1_t12_incandescent,Electricity,Mercantile,4,37500.0
281973,Mixed-Humid,SC,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,4,75000.0
281997,Mixed-Humid,SC,Electricity,gen3_t5_cfl,Electricity,Warehouse and Storage,3,75000.0
282031,Hot-Humid,SC,Electricity,gen4_led,Electricity,Food Service,6,3000.0
282158,Mixed-Humid,SC,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,5,75000.0
282198,Mixed-Humid,SC,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,37500.0
282226,Mixed-Humid,SC,Electricity,gen4_led,Electricity,Warehouse and Storage,3,7500.0
282230,Mixed-Humid,SC,Electricity,gen1_t12_incandescent,Electricity,Warehouse and Storage,3,75000.0
282297,Mixed-Humid,SC,NaturalGas,gen1_t12_incandescent,NaturalGas,Food Service,3,1000.0
282305,Mixed-Humid,SC,Propane,gen2_t8_halogen,Propane,Mercantile,5,3000.0
282372,Mixed-Humid,SC,Electricity,gen1_t12_incandescent,NaturalGas,Warehouse and Storage,6,75000.0
282426,Mixed-Humid,SC,Electricity,gen2_t8_halogen,NaturalGas,Education,4,150000.0
282459,Mixed-Humid,SC,Electricity,gen3_t5_cfl,NaturalGas,Mercantile,3,37500.0
282470,Hot-Humid,SC,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,2,17500.0
282471,Mixed-Humid,SC,NaturalGas,gen3_t5_cfl,NaturalGas,Office,4,3000.0
282486,Hot-Humid,SC,Electricity,gen2_t8_halogen,Electricity,Mercantile,2,37500.0
282494,Mixed-Humid,SC,NaturalGas,gen1_t12_incandescent,Electricity,Office,6,3000.0
282510,Hot-Humid,SC,NaturalGas,gen2_t8_halogen,NaturalGas,Office,3,75000.0
282522,Hot-Humid,SC,NaturalGas,gen1_t12_incandescent,Electricity,Warehouse and Storage,6,17500.0
282536,Mixed-Humid,SC,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,3,17500.0
282623,Mixed-Humid,SC,Electricity,gen2_t8_halogen,Electricity,Mercantile,3,17500.0
282632,Mixed-Humid,SC,Electricity,gen1_t12_incandescent,Electricity,Mercantile,0,75000.0
282671,Hot-Humid,SC,Electricity,gen1_t12_incandescent,Electricity,Office,0,7500.0
282718,Mixed-Humid,SC,Electricity,gen4_led,Electricity,Office,0,17500.0
282733,Mixed-Humid,SC,Electricity,gen2_t8_halogen,Electricity,Mercantile,2,37500.0
282743,Hot-Humid,SC,Electricity,gen3_t5_cfl,NaturalGas,Food Service,2,1000.0
282886,Mixed-Humid,SC,Electricity,gen4_led,Electricity,Office,0,7500.0
282899,Hot-Humid,SC,Electricity,gen4_led,Electricity,Mercantile,3,7500.0
282939,Mixed-Humid,SC,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,4,37500.0
282959,Mixed-Humid,SC,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,3,37500.0
282971,Hot-Humid,SC,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,5,17500.0
283051,Mixed-Humid,SC,Electricity,gen1_t12_incandescent,Electricity,Warehouse and Storage,3,75000.0
283081,Mixed-Humid,SC,Electricity,gen2_t8_halogen,Electricity,Office,6,37500.0
283082,Hot-Humid,SC,Electricity,gen4_led,Electricity,Mercantile,3,7500.0
283087,Mixed-Humid,SC,NaturalGas,gen2_t8_halogen,NaturalGas,Office,5,3000.0
283130,Mixed-Humid,SC,Electricity,gen2_t8_halogen,Electricity,Mercantile,4,3000.0
283142,Mixed-Humid,SC,NaturalGas,gen4_led,Electricity,Warehouse and Storage,3,17500.0
283191,Hot-Humid,SC,Electricity,gen1_t12_incandescent,Electricity,Mercantile,4,37500.0
283202,Mixed-Humid,SC,Electricity,gen2_t8_halogen,Electricity,Office,4,7500.0
283347,Mixed-Humid,SC,Electricity,gen2_t8_halogen,Electricity,Mercantile,1,3000.0
283350,Mixed-Humid,SC,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,1,17500.0
283393,Hot-Humid,SC,Electricity,gen4_led,NaturalGas,Food Service,2,3000.0
283398,Hot-Humid,SC,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,6,3000.0
283466,Mixed-Humid,SC,Electricity,gen1_t12_incandescent,NaturalGas,Mercantile,3,37500.0
283589,Hot-Humid,SC,Electricity,gen4_led,Electricity,Warehouse and Storage,2,17500.0
283779,Hot-Humid,SC,Electricity,gen4_led,NaturalGas,Warehouse and Storage,2,17500.0
283876,Hot-Humid,SC,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,6,17500.0
283905,Hot-Humid,SC,Electricity,gen4_led,Electricity,Office,4,7500.0
283982,Mixed-Humid,SC,Electricity,gen4_led,Electricity,Warehouse and Storage,1,150000.0
284009,Hot-Humid,SC,NaturalGas,gen2_t8_halogen,NaturalGas,Office,6,3000.0
284038,Hot-Humid,SC,Electricity,gen2_t8_halogen,Electricity,Food Service,5,7500.0
284078,Hot-Humid,SC,Electricity,gen2_t8_halogen,Electricity,Mercantile,4,37500.0
284090,Mixed-Humid,SC,NaturalGas,gen4_led,Electricity,Warehouse and Storage,1,17500.0
284175,Hot-Humid,SC,Electricity,gen1_t12_incandescent,NaturalGas,Mercantile,6,1000.0
284292,Hot-Humid,SC,Propane,gen2_t8_halogen,Propane,Mercantile,4,37500.0
284419,Mixed-Humid,SC,Electricity,gen4_led,Electricity,Mercantile,5,17500.0
284442,Hot-Humid,SC,Electricity,gen4_led,Electricity,Warehouse and Storage,6,3000.0
284485,Mixed-Humid,SC,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,6,7500.0
284557,Hot-Humid,SC,Electricity,gen3_t5_cfl,Electricity,Mercantile,5,17500.0
284564,Mixed-Humid,SC,Electricity,gen1_t12_incandescent,NaturalGas,Mercantile,1,17500.0
284608,Mixed-Humid,SC,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,4,37500.0
284656,Mixed-Humid,SC,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,5,37500.0
284779,Mixed-Humid,SC,NaturalGas,gen2_t8_halogen,NaturalGas,Office,1,7500.0
284783,Mixed-Humid,SC,Electricity,gen1_t12_incandescent,Electricity,Office,2,3000.0
284846,Hot-Humid,SC,Electricity,gen1_t12_incandescent,FuelOil,Lodging,2,17500.0
284860,Mixed-Humid,SC,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,0,75000.0
284932,Mixed-Humid,SC,Electricity,gen2_t8_halogen,Electricity,Mercantile,0,17500.0
284943,Mixed-Humid,SC,NaturalGas,gen4_led,NaturalGas,Office,3,7500.0
284957,Hot-Humid,SC,NaturalGas,gen1_t12_incandescent,NaturalGas,Warehouse and Storage,4,75000.0
285197,Hot-Humid,SC,Electricity,gen2_t8_halogen,NaturalGas,Warehouse and Storage,4,75000.0
285206,Mixed-Humid,SC,Electricity,gen2_t8_halogen,Electricity,Mercantile,1,3000.0
285256,Hot-Humid,SC,Electricity,gen2_t8_halogen,Electricity,Mercantile,3,3000.0
285271,Mixed-Humid,SC,Electricity,gen1_t12_incandescent,Electricity,Mercantile,0,17500.0
285306,Mixed-Humid,SC,Electricity,gen2_t8_halogen,Electricity,Office,7,1000.0
285425,Mixed-Humid,SC,NaturalGas,gen4_led,NaturalGas,Office,2,3000.0
285457,Hot-Humid,SC,Electricity,gen2_t8_halogen,Electricity,Mercantile,4,37500.0
285476,Hot-Humid,SC,Electricity,gen2_t8_halogen,Electricity,Mercantile,1,17500.0
285598,Cold,SD,NaturalGas,gen1_t12_incandescent,NaturalGas,Food Service,0,7500.0
285734,Cold,SD,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,3,75000.0
285749,Cold,SD,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,4,37500.0
285771,Cold,SD,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,3,17500.0
285842,Cold,SD,NaturalGas,gen1_t12_incandescent,Electricity,Food Service,6,3000.0
285997,Cold,SD,Electricity,gen4_led,NaturalGas,Office,5,37500.0
286040,Cold,SD,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,5,7500.0
286047,Cold,SD,Electricity,gen2_t8_halogen,Electricity,Office,4,75000.0
286052,Cold,SD,Electricity,gen1_t12_incandescent,Electricity,Office,0,37500.0
286073,Cold,SD,NaturalGas,gen4_led,NaturalGas,Mercantile,7,37500.0
286199,Cold,SD,Electricity,gen2_t8_halogen,NaturalGas,Education,5,17500.0
286201,Cold,SD,NaturalGas,gen2_t8_halogen,NaturalGas,Office,0,7500.0
286217,Mixed-Humid,TN,Electricity,gen4_led,NaturalGas,Food Service,5,3000.0
286252,Mixed-Humid,TN,Electricity,gen1_t12_incandescent,Electricity,Food Service,4,3000.0
286307,Mixed-Humid,TN,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,4,17500.0
286313,Mixed-Humid,TN,Electricity,gen1_t12_incandescent,Electricity,Warehouse and Storage,1,7500.0
286327,Mixed-Humid,TN,Electricity,gen2_t8_halogen,Electricity,Mercantile,3,17500.0
286370,Mixed-Humid,TN,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,4,37500.0
286403,Mixed-Humid,TN,Electricity,gen1_t12_incandescent,Electricity,Mercantile,0,17500.0
286462,Mixed-Humid,TN,NaturalGas,gen3_t5_cfl,Electricity,Mercantile,4,17500.0
286555,Mixed-Humid,TN,NaturalGas,gen1_t12_incandescent,NaturalGas,Office,0,3000.0
286673,Mixed-Humid,TN,Electricity,gen4_led,Electricity,Office,3,17500.0
286747,Mixed-Humid,TN,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,4,7500.0
286832,Mixed-Humid,TN,NaturalGas,gen2_t8_halogen,Electricity,Education,5,350000.0
286881,Mixed-Humid,TN,Electricity,gen4_led,NaturalGas,Mercantile,4,17500.0
287042,Mixed-Humid,TN,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,5,17500.0
287068,Mixed-Humid,TN,Electricity,gen1_t12_incandescent,NaturalGas,Food Service,2,17500.0
287071,Mixed-Humid,TN,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,4,37500.0
287073,Mixed-Humid,TN,Electricity,gen4_led,NaturalGas,Lodging,3,75000.0
287183,Mixed-Humid,TN,NaturalGas,gen1_t12_incandescent,Electricity,Office,2,7500.0
287277,Mixed-Humid,TN,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,4,17500.0
287286,Mixed-Humid,TN,Electricity,gen1_t12_incandescent,Electricity,Office,2,3000.0
287296,Mixed-Humid,TN,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,3,75000.0
287308,Mixed-Humid,TN,NaturalGas,gen2_t8_halogen,Electricity,Office,0,17500.0
287316,Mixed-Humid,TN,Electricity,gen1_t12_incandescent,Electricity,Mercantile,4,75000.0
287433,Mixed-Humid,TN,NaturalGas,gen1_t12_incandescent,NaturalGas,Warehouse and Storage,4,150000.0
287596,Mixed-Humid,TN,Electricity,gen1_t12_incandescent,Electricity,Warehouse and Storage,0,150000.0
287754,Mixed-Humid,TN,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,6,17500.0
287781,Mixed-Humid,TN,Electricity,gen2_t8_halogen,NaturalGas,Food Service,6,7500.0
287783,Mixed-Humid,TN,Electricity,gen2_t8_halogen,Electricity,Mercantile,3,3000.0
287846,Mixed-Humid,TN,NaturalGas,gen4_led,NaturalGas,Education,3,37500.0
287979,Mixed-Humid,TN,NaturalGas,gen3_t5_cfl,Electricity,Office,3,7500.0
288105,Mixed-Humid,TN,Electricity,gen3_t5_cfl,NaturalGas,Mercantile,0,37500.0
288162,Mixed-Humid,TN,Electricity,gen2_t8_halogen,Electricity,Mercantile,3,37500.0
288199,Mixed-Humid,TN,Propane,gen4_led,Propane,Food Service,1,3000.0
288206,Mixed-Humid,TN,NaturalGas,gen2_t8_halogen,Electricity,Office,2,17500.0
288215,Mixed-Humid,TN,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,1,75000.0
288256,Mixed-Humid,TN,Electricity,gen2_t8_halogen,Electricity,Mercantile,5,37500.0
288280,Mixed-Humid,TN,Electricity,gen2_t8_halogen,Electricity,Office,3,7500.0
288413,Mixed-Humid,TN,NaturalGas,gen4_led,NaturalGas,Office,0,7500.0
288443,Mixed-Humid,TN,DistrictHeating,gen4_led,NaturalGas,Office,4,37500.0
288484,Mixed-Humid,TN,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,2,17500.0
288496,Mixed-Humid,TN,NaturalGas,gen1_t12_incandescent,NaturalGas,Warehouse and Storage,1,150000.0
288510,Mixed-Humid,TN,NaturalGas,gen1_t12_incandescent,Electricity,Warehouse and Storage,6,75000.0
288610,Mixed-Humid,TN,NaturalGas,gen1_t12_incandescent,Electricity,Office,6,3000.0
288669,Mixed-Humid,TN,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,5,17500.0
288684,Mixed-Humid,TN,NaturalGas,gen2_t8_halogen,NaturalGas,Office,3,7500.0
288699,Mixed-Humid,TN,NaturalGas,gen1_t12_incandescent,Electricity,Office,2,75000.0
288717,Mixed-Humid,TN,Electricity,gen1_t12_incandescent,Electricity,Lodging,4,7500.0
288757,Mixed-Humid,TN,NaturalGas,gen3_t5_cfl,Electricity,Mercantile,0,37500.0
289024,Mixed-Humid,TN,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,5,75000.0
289042,Mixed-Humid,TN,Electricity,gen1_t12_incandescent,Electricity,Warehouse and Storage,3,1000.0
289043,Mixed-Humid,TN,Propane,gen1_t12_incandescent,Electricity,Food Service,6,3000.0
289128,Mixed-Humid,TN,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,1,150000.0
289138,Mixed-Humid,TN,Electricity,gen2_t8_halogen,Electricity,Food Service,5,1000.0
289171,Mixed-Humid,TN,Electricity,gen4_led,Electricity,Office,1,1000.0
289196,Mixed-Humid,TN,NaturalGas,gen1_t12_incandescent,Electricity,Office,0,7500.0
289238,Mixed-Humid,TN,NaturalGas,gen1_t12_incandescent,NaturalGas,Office,0,7500.0
289283,Mixed-Humid,TN,Electricity,gen4_led,NaturalGas,Mercantile,4,7500.0
289286,Mixed-Humid,TN,NaturalGas,gen1_t12_incandescent,Electricity,Warehouse and Storage,2,150000.0
289429,Mixed-Humid,TN,Electricity,gen1_t12_incandescent,Electricity,Office,1,7500.0
289434,Mixed-Humid,TN,NaturalGas,gen1_t12_incandescent,Electricity,Warehouse and Storage,5,17500.0
289436,Mixed-Humid,TN,Electricity,gen2_t8_halogen,Electricity,Mercantile,6,17500.0
289486,Mixed-Humid,TN,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,2,150000.0
289513,Mixed-Humid,TN,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,4,37500.0
289571,Mixed-Humid,TN,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,6,7500.0
289596,Mixed-Humid,TN,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,1,37500.0
289627,Mixed-Humid,TN,NaturalGas,gen1_t12_incandescent,NaturalGas,Office,1,1000.0
289709,Mixed-Humid,TN,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,3,7500.0
289736,Mixed-Humid,TN,Propane,gen4_led,Propane,Mercantile,1,17500.0
289789,Mixed-Humid,TN,Electricity,gen2_t8_halogen,NaturalGas,Lodging,7,150000.0
289840,Mixed-Humid,TN,Electricity,gen2_t8_halogen,Electricity,Food Service,4,7500.0
289980,Mixed-Humid,TN,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,2,75000.0
290003,Mixed-Humid,TN,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,5,1000.0
290011,Mixed-Humid,TN,Electricity,gen2_t8_halogen,Electricity,Mercantile,0,7500.0
290180,Mixed-Humid,TN,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,6,3000.0
290215,Mixed-Humid,TN,NaturalGas,gen4_led,NaturalGas,Mercantile,5,75000.0
290221,Mixed-Humid,TN,Electricity,gen1_t12_incandescent,NaturalGas,Lodging,5,37500.0
290279,Mixed-Humid,TN,Electricity,gen2_t8_halogen,Electricity,Mercantile,0,17500.0
290293,Mixed-Humid,TN,NaturalGas,gen1_t12_incandescent,NaturalGas,Education,2,150000.0
290338,Mixed-Humid,TN,Electricity,gen4_led,Electricity,Mercantile,4,7500.0
290351,Mixed-Humid,TN,Electricity,gen4_led,Electricity,Mercantile,6,17500.0
290353,Mixed-Humid,TN,Electricity,gen1_t12_incandescent,Electricity,Mercantile,1,17500.0
290399,Mixed-Humid,TN,Electricity,gen4_led,Electricity,Mercantile,7,3000.0
290498,Mixed-Humid,TN,NaturalGas,gen4_led,NaturalGas,Mercantile,0,150000.0
290512,Mixed-Humid,TN,NaturalGas,gen1_t12_incandescent,Electricity,Warehouse and Storage,2,75000.0
290536,Mixed-Humid,TN,Electricity,gen1_t12_incandescent,Electricity,Mercantile,3,37500.0
290565,Mixed-Humid,TN,Electricity,gen2_t8_halogen,Electricity,Mercantile,0,37500.0
290571,Mixed-Humid,TN,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,6,75000.0
290657,Mixed-Humid,TN,Electricity,gen1_t12_incandescent,Electricity,Mercantile,2,75000.0
290658,Mixed-Humid,TN,Propane,gen1_t12_incandescent,Electricity,Food Service,1,7500.0
290729,Mixed-Humid,TN,Electricity,gen2_t8_halogen,Electricity,Office,4,3000.0
290740,Mixed-Humid,TN,Electricity,gen1_t12_incandescent,Electricity,Office,4,3000.0
290792,Mixed-Humid,TN,Electricity,gen4_led,Electricity,Office,0,7500.0
290827,Mixed-Humid,TN,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,3,17500.0
290849,Mixed-Humid,TN,Electricity,gen4_led,Electricity,Office,2,1000.0
290863,Mixed-Humid,TN,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,3,7500.0
290903,Mixed-Humid,TN,NaturalGas,gen4_led,Electricity,Office,0,7500.0
290935,Mixed-Humid,TN,NaturalGas,gen4_led,NaturalGas,Mercantile,1,75000.0
290988,Mixed-Humid,TN,NaturalGas,gen3_t5_cfl,Electricity,Mercantile,3,3000.0
291150,Mixed-Humid,TN,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,4,37500.0
291155,Mixed-Humid,TN,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,4,37500.0
291163,Mixed-Humid,TN,Electricity,gen2_t8_halogen,Electricity,Food Service,2,3000.0
291216,Mixed-Humid,TN,Electricity,gen4_led,NaturalGas,Office,3,7500.0
291267,Mixed-Humid,TN,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,2,150000.0
291310,Mixed-Humid,TN,Electricity,gen2_t8_halogen,Electricity,Mercantile,2,75000.0
291480,Mixed-Humid,TN,Electricity,gen2_t8_halogen,NaturalGas,Office,4,7500.0
291483,Mixed-Humid,TN,NaturalGas,gen3_t5_cfl,Electricity,Warehouse and Storage,3,150000.0
291552,Mixed-Humid,TN,NaturalGas,gen1_t12_incandescent,Electricity,Office,2,17500.0
291584,Mixed-Humid,TN,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,17500.0
291642,Mixed-Humid,TN,NaturalGas,gen4_led,NaturalGas,Education,4,75000.0
291674,Mixed-Humid,TN,Electricity,gen4_led,Electricity,Mercantile,1,37500.0
291678,Mixed-Humid,TN,NaturalGas,gen2_t8_halogen,NaturalGas,Lodging,6,37500.0
291896,Mixed-Humid,TN,Electricity,gen4_led,Electricity,Food Service,3,3000.0
291926,Mixed-Humid,TN,Electricity,gen1_t12_incandescent,Electricity,Office,4,350000.0
292022,Mixed-Humid,TN,NaturalGas,gen1_t12_incandescent,Electricity,Warehouse and Storage,3,75000.0
292052,Mixed-Humid,TN,Electricity,gen2_t8_halogen,Electricity,Mercantile,1,17500.0
292053,Mixed-Humid,TN,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,3,17500.0
292092,Mixed-Humid,TN,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,1,17500.0
292222,Mixed-Humid,TN,NaturalGas,gen2_t8_halogen,NaturalGas,Office,5,1000.0
292242,Mixed-Humid,TN,Electricity,gen2_t8_halogen,Electricity,Mercantile,5,3000.0
292247,Mixed-Humid,TN,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,7,75000.0
292275,Mixed-Humid,TN,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,5,150000.0
292401,Mixed-Humid,TN,Electricity,gen2_t8_halogen,Electricity,Mercantile,7,37500.0
292510,Mixed-Humid,TN,NaturalGas,gen4_led,Electricity,Mercantile,6,75000.0
292531,Mixed-Humid,TN,Electricity,gen2_t8_halogen,Electricity,Food Service,5,3000.0
292543,Mixed-Humid,TN,Electricity,gen1_t12_incandescent,Electricity,Mercantile,3,3000.0
292552,Mixed-Humid,TN,NaturalGas,gen2_t8_halogen,Electricity,Office,3,3000.0
292576,Mixed-Humid,TN,Electricity,gen3_t5_cfl,NaturalGas,Mercantile,1,3000.0
292610,Mixed-Humid,TN,Electricity,gen2_t8_halogen,Electricity,Food Service,4,3000.0
292612,Mixed-Humid,TN,NaturalGas,gen1_t12_incandescent,Electricity,Warehouse and Storage,3,75000.0
292653,Mixed-Humid,TN,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,5,7500.0
292698,Mixed-Humid,TN,Electricity,gen2_t8_halogen,Electricity,Office,3,7500.0
292728,Mixed-Humid,TN,NaturalGas,gen4_led,Electricity,Warehouse and Storage,3,75000.0
292896,Mixed-Humid,TN,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,0,17500.0
293006,Mixed-Humid,TN,NaturalGas,gen1_t12_incandescent,NaturalGas,Warehouse and Storage,5,17500.0
293037,Mixed-Humid,TN,NaturalGas,gen2_t8_halogen,NaturalGas,Office,1,3000.0
