bldg_id,in.building_america_climate_zone,in.state,in.heating_fuel,in.interior_lighting_generation,in.service_water_heating_fuel,in.comstock_building_type_group,in.vintage,in.sqft
199824,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,0,7500.0
199836,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,5,17500.0
199854,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,37500.0
199864,Mixed-Humid,NJ,NaturalGas,gen4_led,Electricity,Warehouse and Storage,1,37500.0
199866,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,1,75000.0
199873,Cold,NJ,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,1,1000.0
199875,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,4,17500.0
199885,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Office,1,7500.0
199891,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,1,37500.0
199895,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Education,4,150000.0
199905,Mixed-Humid,NJ,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,0,3000.0
199907,Cold,NJ,FuelOil,gen4_led,NaturalGas,Mercantile,0,17500.0
199921,Mixed-Humid,NJ,NaturalGas,gen1_t12_incandescent,NaturalGas,Office,2,7500.0
199926,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,2,3000.0
199929,Mixed-Humid,NJ,Electricity,gen2_t8_halogen,Electricity,Mercantile,2,7500.0
199945,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,0,7500.0
199958,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,2,75000.0
199959,Mixed-Humid,NJ,NaturalGas,gen1_t12_incandescent,NaturalGas,Office,6,3000.0
199960,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,0,3000.0
199971,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,7500.0
199974,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,1,17500.0
199975,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,5,3000.0
199981,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,3,37500.0
199988,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,4,37500.0
199993,Cold,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,0,37500.0
199994,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Office,4,7500.0
200003,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,17500.0
200007,Mixed-Humid,NJ,Electricity,gen4_led,Electricity,Lodging,1,17500.0
200008,Mixed-Humid,NJ,Electricity,gen2_t8_halogen,NaturalGas,Food Service,1,3000.0
200010,Cold,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,1,75000.0
200011,Cold,NJ,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,0,75000.0
200017,Mixed-Humid,NJ,NaturalGas,gen1_t12_incandescent,NaturalGas,Food Service,3,7500.0
200025,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Education,3,150000.0
200029,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Office,2,17500.0
200041,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,0,17500.0
200050,Cold,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,0,17500.0
200053,Mixed-Humid,NJ,NaturalGas,gen4_led,Electricity,Office,0,1000.0
200057,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,1,7500.0
200060,Mixed-Humid,NJ,NaturalGas,gen3_t5_cfl,Electricity,Warehouse and Storage,3,75000.0
200071,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,6,7500.0
200078,Cold,NJ,FuelOil,gen2_t8_halogen,Electricity,Warehouse and Storage,0,37500.0
200087,Cold,NJ,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,3,37500.0
200095,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,2,7500.0
200112,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Office,2,7500.0
200132,Mixed-Humid,NJ,NaturalGas,gen4_led,Electricity,Mercantile,2,17500.0
200153,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,6,3000.0
200158,Cold,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Office,7,7500.0
200164,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,0,17500.0
200179,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,2,150000.0
200183,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Office,1,7500.0
200187,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,0,75000.0
200192,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Office,0,7500.0
200204,Cold,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,0,3000.0
200212,Cold,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,0,7500.0
200215,Cold,NJ,Electricity,gen2_t8_halogen,Electricity,Office,7,350000.0
200233,Mixed-Humid,NJ,NaturalGas,gen4_led,Electricity,Office,1,7500.0
200249,Mixed-Humid,NJ,NaturalGas,gen1_t12_incandescent,Electricity,Food Service,0,17500.0
200269,Cold,NJ,FuelOil,gen1_t12_incandescent,FuelOil,Warehouse and Storage,1,75000.0
200272,Cold,NJ,NaturalGas,gen2_t8_halogen,Electricity,Office,5,7500.0
200281,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Office,0,17500.0
200289,Cold,NJ,NaturalGas,gen2_t8_halogen,Electricity,Office,0,7500.0
200317,Cold,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,0,7500.0
200331,Mixed-Humid,NJ,Electricity,gen4_led,Electricity,Office,1,7500.0
200337,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,0,17500.0
200350,Cold,NJ,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,3,37500.0
200358,Mixed-Humid,NJ,Propane,gen1_t12_incandescent,Propane,Food Service,1,3000.0
200361,Mixed-Humid,NJ,Electricity,gen2_t8_halogen,Electricity,Office,0,1000.0
200382,Mixed-Humid,NJ,FuelOil,gen2_t8_halogen,Electricity,Warehouse and Storage,0,75000.0
200387,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,2,37500.0
200395,Mixed-Humid,NJ,NaturalGas,gen3_t5_cfl,Electricity,Warehouse and Storage,6,37500.0
200400,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,75000.0
200405,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,0,17500.0
200440,Mixed-Humid,NJ,NaturalGas,gen3_t5_cfl,NaturalGas,Mercantile,0,3000.0
200447,Mixed-Humid,NJ,Electricity,gen2_t8_halogen,Electricity,Mercantile,0,3000.0
200473,Mixed-Humid,NJ,NaturalGas,gen4_led,Electricity,Mercantile,5,3000.0
200487,Cold,NJ,Electricity,gen4_led,Electricity,Office,0,7500.0
200495,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,75000.0
200502,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Office,0,17500.0
200506,Mixed-Humid,NJ,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,0,17500.0
200512,Mixed-Humid,NJ,Electricity,gen4_led,Electricity,Mercantile,0,37500.0
200514,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,3000.0
200518,Cold,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,0,3000.0
200530,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Education,4,75000.0
200534,Mixed-Humid,NJ,NaturalGas,gen3_t5_cfl,NaturalGas,Education,3,150000.0
200540,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Office,0,75000.0
200541,Cold,NJ,NaturalGas,gen4_led,Electricity,Warehouse and Storage,3,75000.0
200552,Cold,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,0,17500.0
200562,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,6,37500.0
200563,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Office,0,1000.0
200564,Mixed-Humid,NJ,NaturalGas,gen4_led,Electricity,Mercantile,3,3000.0
200578,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,2,7500.0
200586,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,5,75000.0
200587,Mixed-Humid,NJ,NaturalGas,gen3_t5_cfl,NaturalGas,Office,0,17500.0
200619,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Office,0,7500.0
200622,Cold,NJ,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,0,17500.0
200623,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,1,350000.0
200632,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,37500.0
200634,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,0,37500.0
200641,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,5,37500.0
200644,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,5,3000.0
200657,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,1,3000.0
200661,Mixed-Humid,NJ,NaturalGas,gen4_led,Electricity,Mercantile,1,17500.0
200681,Cold,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,0,37500.0
200688,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,4,7500.0
200692,Cold,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Office,2,17500.0
200693,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,4,37500.0
200697,Mixed-Humid,NJ,Electricity,gen1_t12_incandescent,Electricity,Office,0,3000.0
200726,Cold,NJ,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,3,17500.0
200728,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,3,7500.0
200733,Cold,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Office,4,37500.0
200762,Mixed-Humid,NJ,NaturalGas,gen4_led,Electricity,Warehouse and Storage,1,37500.0
200767,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Office,3,7500.0
200775,Cold,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,4,7500.0
200779,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,7500.0
200788,Mixed-Humid,NJ,DistrictHeating,gen2_t8_halogen,Electricity,Education,4,350000.0
200816,Cold,NJ,NaturalGas,gen1_t12_incandescent,NaturalGas,Warehouse and Storage,1,75000.0
200826,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Office,3,3000.0
200827,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,6,17500.0
200838,Mixed-Humid,NJ,Electricity,gen4_led,Electricity,Mercantile,3,17500.0
200839,Mixed-Humid,NJ,NaturalGas,gen1_t12_incandescent,Electricity,Warehouse and Storage,0,150000.0
200840,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,1,1000.0
200841,Mixed-Humid,NJ,Electricity,gen2_t8_halogen,NaturalGas,Office,7,7500.0
200843,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Education,2,75000.0
200890,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,4,37500.0
200900,Mixed-Humid,NJ,NaturalGas,gen1_t12_incandescent,NaturalGas,Warehouse and Storage,5,350000.0
200926,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,0,7500.0
200940,Cold,NJ,NaturalGas,gen1_t12_incandescent,NaturalGas,Warehouse and Storage,5,150000.0
200943,Cold,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,75000.0
200945,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,0,7500.0
200969,Mixed-Humid,NJ,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,0,1000.0
200972,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,0,75000.0
200988,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,0,17500.0
201012,Mixed-Humid,NJ,Electricity,gen2_t8_halogen,NaturalGas,Food Service,7,3000.0
201038,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,5,3000.0
201050,Cold,NJ,NaturalGas,gen2_t8_halogen,Electricity,Office,4,1000.0
201059,Cold,NJ,Electricity,gen2_t8_halogen,Electricity,Office,1,3000.0
201060,Cold,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,1,17500.0
201063,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,2,37500.0
201104,Cold,NJ,NaturalGas,gen2_t8_halogen,Electricity,Food Service,0,3000.0
201106,Cold,NJ,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,0,75000.0
201117,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,7500.0
201130,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,2,75000.0
201133,Mixed-Humid,NJ,NaturalGas,gen1_t12_incandescent,NaturalGas,Food Service,2,17500.0
201143,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,1,17500.0
201174,Cold,NJ,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,2,17500.0
201175,Cold,NJ,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,0,37500.0
201178,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,3,7500.0
201180,Cold,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,1,17500.0
201182,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Office,0,3000.0
201193,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Office,3,7500.0
201199,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,3,3000.0
201229,Cold,NJ,Electricity,gen4_led,Electricity,Office,0,7500.0
201231,Cold,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,37500.0
201239,Mixed-Humid,NJ,Electricity,gen1_t12_incandescent,Electricity,Office,6,75000.0
201246,Mixed-Humid,NJ,NaturalGas,gen3_t5_cfl,Electricity,Office,6,7500.0
201263,Cold,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,2,7500.0
201270,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,3,7500.0
201289,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Office,0,7500.0
201294,Cold,NJ,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,2,17500.0
201301,Cold,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,0,37500.0
201306,Mixed-Humid,NJ,NaturalGas,gen3_t5_cfl,NaturalGas,Mercantile,0,17500.0
201316,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,1,37500.0
201322,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,0,17500.0
201341,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Office,1,3000.0
201344,Cold,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,0,75000.0
201347,Cold,NJ,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,6,75000.0
201353,Mixed-Humid,NJ,NaturalGas,gen4_led,Electricity,Warehouse and Storage,1,150000.0
201357,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,0,3000.0
201362,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,37500.0
201363,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,37500.0
201371,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,4,7500.0
201373,Mixed-Humid,NJ,NaturalGas,gen4_led,Electricity,Warehouse and Storage,5,7500.0
201378,Mixed-Humid,NJ,NaturalGas,gen3_t5_cfl,NaturalGas,Office,4,3000.0
201379,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Office,0,3000.0
201392,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,1,7500.0
201402,Cold,NJ,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,4,37500.0
201406,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,1,17500.0
201420,Mixed-Humid,NJ,Electricity,gen4_led,Electricity,Food Service,0,17500.0
201422,Cold,NJ,Electricity,gen2_t8_halogen,Electricity,Office,6,3000.0
201457,Mixed-Humid,NJ,Electricity,gen2_t8_halogen,NaturalGas,Food Service,0,7500.0
201479,Cold,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,1,75000.0
201498,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,0,7500.0
201503,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Education,4,150000.0
201509,Mixed-Humid,NJ,NaturalGas,gen1_t12_incandescent,Electricity,Warehouse and Storage,2,37500.0
201516,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Office,1,17500.0
201518,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,6,150000.0
201520,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Office,1,7500.0
201527,Cold,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Office,3,75000.0
201539,Cold,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,1,3000.0
201540,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Office,6,7500.0
201547,Mixed-Humid,NJ,Electricity,gen4_led,Electricity,Mercantile,3,17500.0
201559,Cold,NJ,Electricity,gen4_led,Electricity,Office,3,7500.0
201564,Mixed-Humid,NJ,Electricity,gen4_led,Electricity,Mercantile,0,17500.0
201574,Cold,NJ,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,4,37500.0
201575,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,75000.0
201576,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,0,7500.0
201580,Cold,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,0,7500.0
201583,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Education,5,150000.0
201594,Cold,NJ,NaturalGas,gen1_t12_incandescent,NaturalGas,Office,0,3000.0
201632,Cold,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,5,17500.0
201636,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,6,150000.0
201637,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,1,17500.0
201639,Cold,NJ,FuelOil,gen2_t8_halogen,Electricity,Mercantile,3,37500.0
201656,Mixed-Humid,NJ,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,5,37500.0
201665,Cold,NJ,NaturalGas,gen1_t12_incandescent,NaturalGas,Office,4,37500.0
201675,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Office,2,3000.0
201676,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,1,7500.0
201689,Mixed-Humid,NJ,NaturalGas,gen1_t12_incandescent,NaturalGas,Education,3,17500.0
201691,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,0,7500.0
201702,Cold,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Office,2,17500.0
201708,Mixed-Humid,NJ,NaturalGas,gen1_t12_incandescent,NaturalGas,Office,2,7500.0
201717,Mixed-Humid,NJ,Electricity,gen4_led,Electricity,Mercantile,0,7500.0
201722,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Office,4,17500.0
201729,Mixed-Humid,NJ,Electricity,gen2_t8_halogen,Electricity,Mercantile,6,7500.0
201732,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Office,1,75000.0
201737,Cold,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,4,17500.0
201747,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Office,3,7500.0
201748,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Office,6,17500.0
201750,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Office,1,350000.0
201760,Mixed-Humid,NJ,Electricity,gen2_t8_halogen,NaturalGas,Office,5,17500.0
201772,Mixed-Humid,NJ,NaturalGas,gen4_led,Electricity,Mercantile,0,3000.0
201777,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,37500.0
201781,Mixed-Humid,NJ,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,0,75000.0
201782,Mixed-Humid,NJ,Electricity,gen2_t8_halogen,Electricity,Mercantile,1,3000.0
201787,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,6,17500.0
201788,Cold,NJ,NaturalGas,gen4_led,Electricity,Office,0,17500.0
201796,Mixed-Humid,NJ,Electricity,gen2_t8_halogen,Electricity,Mercantile,0,17500.0
201800,Cold,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,2,37500.0
201810,Cold,NJ,NaturalGas,gen4_led,NaturalGas,Office,3,350000.0
201819,Mixed-Humid,NJ,NaturalGas,gen4_led,Electricity,Warehouse and Storage,3,150000.0
201823,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Education,2,150000.0
201849,Cold,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Office,0,7500.0
201867,Cold,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,4,17500.0
201870,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Office,4,7500.0
201874,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,1,75000.0
201877,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,4,17500.0
201878,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,1,37500.0
201880,Mixed-Humid,NJ,NaturalGas,gen4_led,Electricity,Mercantile,1,75000.0
201883,Mixed-Humid,NJ,NaturalGas,gen4_led,Electricity,Office,0,3000.0
201902,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,4,17500.0
201945,Cold,NJ,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,2,17500.0
201948,Mixed-Humid,NJ,NaturalGas,gen4_led,Electricity,Mercantile,2,17500.0
201954,Cold,NJ,NaturalGas,gen4_led,NaturalGas,Office,4,7500.0
201977,Cold,NJ,NaturalGas,gen2_t8_halogen,Electricity,Office,2,17500.0
201994,Cold,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,2,7500.0
201997,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,75000.0
202013,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Lodging,5,37500.0
202017,Mixed-Humid,NJ,NaturalGas,gen4_led,Electricity,Mercantile,5,37500.0
202025,Mixed-Humid,NJ,NaturalGas,gen4_led,Electricity,Mercantile,1,7500.0
202026,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,5,17500.0
202030,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,17500.0
202038,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,0,3000.0
202041,Mixed-Humid,NJ,NaturalGas,gen3_t5_cfl,NaturalGas,Education,3,75000.0
202042,Mixed-Humid,NJ,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,5,3000.0
202043,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,17500.0
202044,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,17500.0
202047,Cold,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Office,6,17500.0
202051,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Office,0,17500.0
202054,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,0,7500.0
202100,Mixed-Humid,NJ,Electricity,gen2_t8_halogen,Electricity,Office,0,3000.0
202117,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,5,75000.0
202127,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Education,4,17500.0
202129,Cold,NJ,Electricity,gen2_t8_halogen,NaturalGas,Lodging,2,75000.0
202136,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,0,3000.0
202139,Cold,NJ,NaturalGas,gen4_led,Electricity,Mercantile,0,17500.0
202153,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,4,150000.0
202176,Mixed-Humid,NJ,NaturalGas,gen4_led,Electricity,Warehouse and Storage,5,37500.0
202188,Cold,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,4,75000.0
202196,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,1,37500.0
202208,Mixed-Humid,NJ,NaturalGas,gen4_led,Electricity,Warehouse and Storage,5,150000.0
202222,Mixed-Humid,NJ,NaturalGas,gen1_t12_incandescent,NaturalGas,Office,0,1000.0
202227,Cold,NJ,FuelOil,gen2_t8_halogen,Electricity,Mercantile,1,75000.0
202250,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,0,37500.0
202256,Mixed-Humid,NJ,NaturalGas,gen4_led,NaturalGas,Mercantile,0,37500.0
202277,Cold,NJ,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,37500.0
202284,Cold,NJ,NaturalGas,gen3_t5_cfl,Electricity,Warehouse and Storage,4,37500.0
202289,Mixed-Humid,NJ,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,0,3000.0
202307,Cold,NM,NaturalGas,gen1_t12_incandescent,Electricity,Office,5,3000.0
202309,Mixed-Dry,NM,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,5,17500.0
